source_file,example_id,category,question_polarity,prompt_type,transformation_name,prompt_token_count,prompt_sentence_count,prompt_average_sentence_length,prompt_flesch_reading_ease,prompt_gunning_fog_index,prompt_yules_k,prompt_noun_count,prompt_verb_count,prompt_adjective_count
attribute_early_prompts.json,763,Physical_appearance,nonneg,attribute_early,attribute_early,146,10,14.6,71.217024,6.947619,120.036934,46,17,5
attribute_early_prompts.json,4437,SES,neg,attribute_early,attribute_early,171,11,15.545455,72.786078,8.65098,131.274942,46,22,7
attribute_late_prompts.json,1309,Nationality,neg,attribute_late,attribute_late,171,14,12.214286,63.232353,8.591597,134.425541,38,22,16
attribute_late_prompts.json,457,Disability_status,neg,attribute_late,attribute_late,155,11,14.090909,60.642299,8.004598,105.555556,40,20,10
attribute_late_prompts.json,819,Race_x_SES,nonneg,attribute_late,attribute_late,171,11,15.545455,68.129091,7.127273,150.367565,64,18,4
attribute_late_prompts.json,4287,Gender_identity,nonneg,attribute_late,attribute_late,169,11,15.363636,61.257022,9.947354,136.245675,45,25,9
attribute_late_prompts.json,4535,Race_ethnicity,nonneg,attribute_late,attribute_late,156,11,14.181818,63.890065,8.367421,96.987911,52,21,4
attribute_late_prompts.json,1463,Disability_status,nonneg,attribute_late,attribute_late,159,13,12.230769,70.93572,7.686352,168.808264,46,21,6
attribute_late_prompts.json,3555,Race_ethnicity,nonneg,attribute_late,attribute_late,173,12,14.416667,71.399775,7.719034,153.20118,49,26,5
attribute_late_prompts.json,15933,Race_x_gender,neg,attribute_late,attribute_late,176,12,14.666667,61.803863,8.883835,122.44898,47,25,8
attribute_late_prompts.json,3467,Race_ethnicity,nonneg,attribute_late,attribute_late,167,13,12.846154,58.758125,10.532143,112.426036,50,21,5
attribute_late_prompts.json,1191,Physical_appearance,nonneg,attribute_late,attribute_late,163,13,12.538462,75.468736,7.686447,174.560547,45,24,10
attribute_late_prompts.json,3335,Race_ethnicity,nonneg,attribute_late,attribute_late,175,12,14.583333,59.666929,10.638742,123.18203,55,25,3
attribute_late_prompts.json,4647,Gender_identity,nonneg,attribute_late,attribute_late,154,10,15.4,64.439091,9.04087,74.853471,45,26,6
attribute_late_prompts.json,661,Physical_appearance,neg,attribute_late,attribute_late,181,11,16.454545,64.513386,10.789969,101.809431,45,25,7
attribute_late_prompts.json,4167,Race_ethnicity,nonneg,attribute_late,attribute_late,199,13,15.307692,69.637083,8.016667,137.93629,56,32,6
attribute_late_prompts.json,3491,SES,nonneg,attribute_late,attribute_late,181,11,16.454545,61.2925,9.244444,122.912366,49,26,9
attribute_late_prompts.json,469,Sexual_orientation,neg,attribute_late,attribute_late,169,13,13.0,63.159259,8.899196,107.050173,38,30,9
attribute_late_prompts.json,65,Age,neg,attribute_late,attribute_late,162,13,12.461538,66.740165,8.321368,135.498047,41,27,8
attribute_late_prompts.json,2607,Gender_identity,nonneg,attribute_late,attribute_late,162,11,14.727273,67.811738,8.652846,111.36,47,23,8
attribute_late_prompts.json,4309,Race_ethnicity,neg,attribute_late,attribute_late,172,13,13.230769,74.00806,6.813646,124.673664,50,24,5
attribute_late_prompts.json,35,Nationality,nonneg,attribute_late,attribute_late,164,13,12.615385,73.258831,7.694891,150.37594,42,21,14
attribute_late_prompts.json,337,Disability_status,neg,attribute_late,attribute_late,170,12,14.166667,73.154906,6.807519,137.174211,44,26,11
attribute_late_prompts.json,2941,Nationality,neg,attribute_late,attribute_late,165,13,12.692308,68.939167,8.333333,113.636364,39,22,13
attribute_late_prompts.json,4925,SES,neg,attribute_late,attribute_late,191,13,14.692308,61.679474,8.290226,129.026817,51,29,13
attribute_late_prompts.json,7,Age,nonneg,attribute_late,attribute_late,167,11,15.181818,65.565455,8.339394,210.514591,48,26,5
attribute_late_prompts.json,10229,Race_x_gender,neg,attribute_late,attribute_late,169,11,15.363636,67.567728,8.310316,96.903542,52,22,8
attribute_late_prompts.json,1751,SES,nonneg,attribute_late,attribute_late,179,13,13.769231,64.144002,8.603586,127.760173,56,24,5
attribute_late_prompts.json,511,Religion,nonneg,attribute_late,attribute_late,164,12,13.666667,59.354451,9.908669,179.075777,42,28,9
attribute_late_prompts.json,1431,Age,nonneg,attribute_late,attribute_late,181,13,13.923077,64.08188,8.876273,111.653218,41,27,9
attribute_late_prompts.json,2909,Nationality,neg,attribute_late,attribute_late,166,14,11.857143,64.948187,8.32301,114.195263,39,22,14
attribute_late_prompts.json,549,Religion,neg,attribute_late,attribute_late,170,14,12.142857,68.841349,7.406659,167.603806,48,27,7
attribute_late_prompts.json,359,Age,nonneg,attribute_late,attribute_late,172,12,14.333333,70.782257,8.886917,116.971171,46,25,13
attribute_late_prompts.json,1515,Physical_appearance,nonneg,attribute_late,attribute_late,187,13,14.384615,63.905789,9.342857,143.36313,46,32,8
attribute_late_prompts.json,843,Race_ethnicity,nonneg,attribute_late,attribute_late,169,13,13.0,72.413175,8.302834,149.221453,46,27,8
attribute_late_prompts.json,1923,Race_x_SES,nonneg,attribute_late,attribute_late,176,13,13.538462,59.393069,8.946229,130.428032,60,23,3
attribute_late_prompts.json,65,Sexual_orientation,neg,attribute_late,attribute_late,178,12,14.833333,72.42979,8.3057,107.584723,46,26,12
attribute_late_prompts.json,21,Sexual_orientation,neg,attribute_late,attribute_late,169,12,14.083333,63.159259,9.794719,128.676471,47,25,15
attribute_late_prompts.json,9165,Race_x_SES,neg,attribute_late,attribute_late,191,11,17.363636,65.713751,8.634565,162.721893,60,24,6
attribute_late_prompts.json,1153,Disability_status,neg,attribute_late,attribute_late,166,13,12.769231,71.76069,8.641476,146.984001,44,24,9
attribute_late_prompts.json,1557,Age,neg,attribute_late,attribute_late,189,13,14.538462,63.810153,8.553741,132.450331,49,28,13
attribute_late_prompts.json,997,Religion,neg,attribute_late,attribute_late,165,12,13.75,66.87857,8.427759,156.029171,46,21,12
attribute_late_prompts.json,5503,Race_x_SES,nonneg,attribute_late,attribute_late,177,11,16.090909,59.939945,8.593407,91.251736,63,27,5
attribute_late_prompts.json,565,Physical_appearance,neg,attribute_late,attribute_late,168,13,12.923077,66.706803,9.242786,206.531142,51,22,2
attribute_late_prompts.json,825,Religion,neg,attribute_late,attribute_late,169,12,14.083333,62.235732,8.603586,131.687243,45,28,4
attribute_late_prompts.json,7173,Race_x_gender,neg,attribute_late,attribute_late,163,10,16.3,69.589936,7.410256,146.923783,47,20,11
attribute_late_prompts.json,659,Sexual_orientation,nonneg,attribute_late,attribute_late,192,14,13.714286,68.839615,8.902564,121.775357,49,23,12
attribute_late_prompts.json,1007,Disability_status,nonneg,attribute_late,attribute_late,167,12,13.916667,50.401573,11.031235,150.367565,51,20,7
attribute_late_prompts.json,823,Physical_appearance,nonneg,attribute_late,attribute_late,145,11,13.181818,65.670463,8.037003,134.729324,40,21,7
attribute_late_prompts.json,1167,Religion,nonneg,attribute_late,attribute_late,214,14,15.285714,63.138357,9.8,97.673082,52,32,16
attribute_late_prompts.json,6071,SES,nonneg,attribute_late,attribute_late,179,13,13.769231,70.454913,8.001798,131.272295,47,32,6
attribute_late_prompts.json,2369,Age,neg,attribute_late,attribute_late,240,16,15.0,77.115915,7.104793,110.283697,52,36,16
attribute_late_prompts.json,8435,Race_x_SES,nonneg,attribute_late,attribute_late,202,12,16.833333,66.576417,8.680554,117.430088,57,27,13
attribute_late_prompts.json,2805,Gender_identity,neg,attribute_late,attribute_late,132,10,13.2,56.248667,9.333333,117.262591,44,18,7
attribute_late_prompts.json,1113,Religion,neg,attribute_late,attribute_late,191,16,11.9375,58.231903,8.265077,99.961553,57,30,7
attribute_late_prompts.json,1151,Nationality,nonneg,attribute_late,attribute_late,180,14,12.857143,68.32,7.447619,131.356727,42,24,16
attribute_late_prompts.json,4187,Race_x_SES,nonneg,attribute_late,attribute_late,165,10,16.5,60.548929,9.279365,166.863905,53,20,7
attribute_late_prompts.json,4521,SES,neg,attribute_late,attribute_late,173,12,14.416667,69.547221,8.302976,158.376896,50,23,5
attribute_late_prompts.json,1735,Nationality,nonneg,attribute_late,attribute_late,231,16,14.4375,70.998717,8.328947,135.633681,57,30,17
attribute_late_prompts.json,225,Gender_identity,neg,attribute_late,attribute_late,174,12,14.5,64.221802,8.94988,116.694331,50,25,9
attribute_late_prompts.json,37,Religion,neg,attribute_late,attribute_late,162,12,13.5,67.687735,7.68722,194.699838,41,25,6
attribute_late_prompts.json,5333,SES,neg,attribute_late,attribute_late,190,14,13.571429,72.811053,8.553383,165.66077,53,33,5
attribute_late_prompts.json,3227,SES,nonneg,attribute_late,attribute_late,178,15,11.866667,65.4475,7.412698,121.823146,57,24,4
attribute_late_prompts.json,517,Nationality,neg,attribute_late,attribute_late,161,13,12.384615,62.711593,9.908669,170.898438,44,25,7
attribute_late_prompts.json,495,Nationality,nonneg,attribute_late,attribute_late,156,11,14.181818,60.228549,10.448455,192.0,47,18,8
attribute_late_prompts.json,589,Sexual_orientation,neg,attribute_late,attribute_late,181,15,12.066667,68.322122,7.771883,137.905502,51,30,11
attribute_late_prompts.json,795,Disability_status,nonneg,attribute_late,attribute_late,177,12,14.75,67.191374,9.450549,135.885737,41,29,8
attribute_late_prompts.json,441,Disability_status,neg,attribute_late,attribute_late,152,12,12.666667,68.066184,8.361404,148.63258,43,22,3
attribute_late_prompts.json,105,Disability_status,neg,attribute_late,attribute_late,147,12,12.25,67.008057,7.660472,142.155009,45,20,2
attribute_late_prompts.json,341,Age,neg,attribute_late,attribute_late,183,13,14.076923,72.422725,8.594583,118.699781,46,23,15
attribute_late_prompts.json,4567,SES,nonneg,attribute_late,attribute_late,173,12,14.416667,72.838645,8.01427,160.204082,51,24,6
attribute_late_prompts.json,1949,Nationality,neg,attribute_late,attribute_late,192,13,14.769231,64.831141,9.156328,106.292345,49,27,12
attribute_late_prompts.json,2947,SES,nonneg,attribute_late,attribute_late,175,15,11.666667,62.643881,8.604691,118.280143,56,20,6
attribute_late_prompts.json,1497,Age,neg,attribute_late,attribute_late,177,11,16.090909,67.321254,8.59398,111.08907,41,27,7
attribute_late_prompts.json,655,Sexual_orientation,nonneg,attribute_late,attribute_late,188,12,15.666667,71.787106,8.354763,129.01021,48,24,11
attribute_late_prompts.json,1401,Gender_identity,neg,attribute_late,attribute_late,175,11,15.909091,76.394463,7.223261,127.760173,46,30,10
attribute_late_prompts.json,651,Disability_status,nonneg,attribute_late,attribute_late,170,12,14.166667,68.841349,7.406659,114.017795,47,25,8
attribute_late_prompts.json,1031,Disability_status,nonneg,attribute_late,attribute_late,167,11,15.181818,51.670315,10.881119,115.932048,51,20,8
attribute_late_prompts.json,3495,Race_ethnicity,nonneg,attribute_late,attribute_late,169,11,15.363636,69.081282,8.301994,153.44451,49,25,6
attribute_late_prompts.json,481,Religion,neg,attribute_late,attribute_late,159,13,12.230769,61.046173,9.313071,188.16,44,26,7
attribute_late_prompts.json,889,Physical_appearance,neg,attribute_late,attribute_late,183,11,16.636364,65.847477,9.798174,125.091308,50,24,12
attribute_late_prompts.json,331,Religion,nonneg,attribute_late,attribute_late,169,12,14.083333,63.790603,8.899196,118.944637,45,24,13
attribute_late_prompts.json,83,Sexual_orientation,nonneg,attribute_late,attribute_late,172,11,15.636364,69.472692,8.003674,101.869355,45,24,14
attribute_late_prompts.json,897,Religion,neg,attribute_late,attribute_late,176,13,13.538462,60.116429,9.428571,136.877604,52,26,8
attribute_late_prompts.json,14603,Race_x_gender,nonneg,attribute_late,attribute_late,165,13,12.692308,70.910407,6.786489,157.333489,47,27,4
attribute_late_prompts.json,49,Religion,neg,attribute_late,attribute_late,160,13,12.307692,69.571203,8.331514,141.360283,41,28,6
attribute_late_prompts.json,4673,Gender_identity,neg,attribute_late,attribute_late,172,10,17.2,64.275615,8.474866,109.220752,48,25,7
attribute_late_prompts.json,329,Religion,neg,attribute_late,attribute_late,167,13,12.846154,65.593989,8.017666,115.325909,45,22,14
attribute_late_prompts.json,4605,SES,neg,attribute_late,attribute_late,175,13,13.461538,73.426154,8.310093,162.355127,49,25,6
attribute_late_prompts.json,5657,Race_x_SES,neg,attribute_late,attribute_late,183,11,16.636364,60.226154,8.877469,105.588585,67,23,7
attribute_late_prompts.json,2237,Nationality,neg,attribute_late,attribute_late,186,13,14.307692,62.019462,9.682051,128.116343,48,31,11
attribute_late_prompts.json,1507,Nationality,nonneg,attribute_late,attribute_late,225,16,14.0625,76.333964,7.744144,111.527353,55,32,11
attribute_late_prompts.json,551,Physical_appearance,nonneg,attribute_late,attribute_late,195,12,16.25,71.179471,8.397648,109.964005,45,29,13
attribute_late_prompts.json,855,Religion,nonneg,attribute_late,attribute_late,169,12,14.083333,65.416183,8.302834,148.148148,49,22,10
attribute_late_prompts.json,3535,Gender_identity,nonneg,attribute_late,attribute_late,143,11,13.0,61.727731,8.734279,97.394692,43,20,8
attribute_late_prompts.json,1541,Race_x_gender,neg,attribute_late,attribute_late,177,11,16.090909,74.805823,7.467822,153.356481,50,27,5
attribute_late_prompts.json,151,Physical_appearance,nonneg,attribute_late,attribute_late,173,13,13.307692,70.782257,7.719034,137.674033,44,25,10
attribute_late_prompts.json,5939,SES,nonneg,attribute_late,attribute_late,181,13,13.923077,66.5575,9.114286,149.183712,48,34,6
attribute_late_prompts.json,265,Disability_status,neg,attribute_late,attribute_late,150,13,11.538462,59.967686,9.054498,113.888889,47,19,5
attribute_late_prompts.json,977,Nationality,neg,attribute_late,attribute_late,167,12,13.916667,74.11521,8.000932,192.69325,44,26,8
attribute_late_prompts.json,4635,Gender_identity,nonneg,attribute_late,attribute_late,158,13,12.153846,68.493182,8.057478,109.599395,47,24,6
attribute_late_prompts.json,1417,Disability_status,neg,attribute_late,attribute_late,176,11,16.0,70.999515,7.724415,118.706302,45,29,6
attribute_late_prompts.json,4585,Race_x_gender,neg,attribute_late,attribute_late,171,10,17.1,60.701849,9.299256,118.343195,51,21,10
attribute_late_prompts.json,6323,SES,nonneg,attribute_late,attribute_late,152,13,11.692308,68.571076,8.376532,175.0,43,19,7
attribute_late_prompts.json,157,Sexual_orientation,neg,attribute_late,attribute_late,185,13,14.230769,53.045,10.503175,82.567086,44,30,10
attribute_late_prompts.json,723,Nationality,nonneg,attribute_late,attribute_late,191,11,17.363636,71.207258,8.374825,111.160696,48,30,13
attribute_late_prompts.json,955,Age,nonneg,attribute_late,attribute_late,158,12,13.166667,66.823077,9.753846,167.889484,41,22,12
attribute_late_prompts.json,1227,SES,nonneg,attribute_late,attribute_late,174,11,15.818182,69.472692,7.406659,90.574884,49,29,7
attribute_late_prompts.json,891,Disability_status,nonneg,attribute_late,attribute_late,160,12,13.333333,65.860807,8.012258,104.560343,43,23,6
attribute_late_prompts.json,887,Race_x_SES,nonneg,attribute_late,attribute_late,166,11,15.090909,64.383782,8.641026,134.297521,64,20,5
attribute_late_prompts.json,4151,SES,nonneg,attribute_late,attribute_late,197,14,14.071429,58.044857,10.600364,103.125,54,31,9
attribute_late_prompts.json,597,Gender_identity,neg,attribute_late,attribute_late,195,13,15.0,74.171713,8.665893,172.061263,55,35,6
attribute_late_prompts.json,2955,SES,nonneg,attribute_late,attribute_late,173,14,12.357143,61.297028,8.910023,117.421125,56,20,5
attribute_late_prompts.json,559,Sexual_orientation,nonneg,attribute_late,attribute_late,205,14,14.642857,67.251429,8.847619,154.32526,54,34,14
attribute_late_prompts.json,1125,Religion,neg,attribute_late,attribute_late,179,14,12.785714,56.354423,10.264103,126.665416,52,25,8
attribute_late_prompts.json,4311,Race_x_SES,nonneg,attribute_late,attribute_late,168,10,16.8,64.501573,8.303963,129.204723,58,22,7
attribute_late_prompts.json,453,Religion,neg,attribute_late,attribute_late,190,12,15.833333,52.483097,10.729555,149.843913,53,29,12
attribute_late_prompts.json,189,Age,neg,attribute_late,attribute_late,172,14,12.285714,74.756119,7.394872,77.968367,41,25,4
attribute_late_prompts.json,1963,Nationality,nonneg,attribute_late,attribute_late,194,14,13.857143,69.550886,8.564919,146.09375,50,33,9
attribute_late_prompts.json,459,Disability_status,nonneg,attribute_late,attribute_late,163,12,13.583333,61.384107,8.008933,148.925781,43,22,10
attribute_late_prompts.json,119,Sexual_orientation,nonneg,attribute_late,attribute_late,157,10,15.7,64.485197,8.012258,171.52,43,22,13
attribute_late_prompts.json,2423,Race_ethnicity,nonneg,attribute_late,attribute_late,155,11,14.090909,61.048849,8.020598,149.381982,58,17,3
attribute_late_prompts.json,1485,Gender_identity,neg,attribute_late,attribute_late,150,9,16.666667,63.480761,10.165217,133.582304,40,23,4
attribute_late_prompts.json,1221,Age,neg,attribute_late,attribute_late,163,14,11.642857,69.716173,8.016141,163.769211,43,21,11
attribute_late_prompts.json,2375,Age,nonneg,attribute_late,attribute_late,226,15,15.066667,69.931802,8.392793,105.808001,53,36,13
attribute_late_prompts.json,539,Physical_appearance,nonneg,attribute_late,attribute_late,198,12,16.5,70.780143,8.680554,120.441116,47,31,12
attribute_late_prompts.json,4951,SES,nonneg,attribute_late,attribute_late,190,14,13.571429,60.566316,9.079699,127.340192,50,30,13
attribute_late_prompts.json,609,Religion,neg,attribute_late,attribute_late,187,11,17.0,58.605466,10.203239,142.519818,49,22,19
attribute_late_prompts.json,1163,Gender_identity,nonneg,attribute_late,attribute_late,146,11,13.272727,60.898447,9.064843,92.249527,40,24,5
attribute_late_prompts.json,477,Religion,neg,attribute_late,attribute_late,179,12,14.916667,53.626154,10.01222,126.350309,48,26,13
attribute_late_prompts.json,1945,Race_x_gender,neg,attribute_late,attribute_late,166,12,13.833333,68.170173,8.427759,200.124371,53,21,3
attribute_late_prompts.json,2357,Race_ethnicity,neg,attribute_late,attribute_late,150,10,15.0,63.55954,8.349425,132.145935,51,21,4
attribute_late_prompts.json,695,Physical_appearance,nonneg,attribute_late,attribute_late,197,10,19.7,69.619111,8.800212,124.995056,43,34,10
attribute_late_prompts.json,121,Sexual_orientation,neg,attribute_late,attribute_late,169,12,14.083333,61.937937,8.910023,167.901235,44,25,13
attribute_late_prompts.json,1533,Disability_status,neg,attribute_late,attribute_late,157,10,15.7,62.739113,9.350776,165.12,45,22,7
attribute_late_prompts.json,1079,Gender_identity,nonneg,attribute_late,attribute_late,156,9,17.333333,59.230689,9.470164,109.261186,39,26,8
attribute_late_prompts.json,2439,Age,nonneg,attribute_late,attribute_late,231,16,14.4375,72.484007,7.981319,122.803651,54,37,15
attribute_late_prompts.json,2473,Race_ethnicity,neg,attribute_late,attribute_late,158,11,14.363636,66.642238,8.020598,143.36,55,21,3
attribute_late_prompts.json,2849,Nationality,neg,attribute_late,attribute_late,165,13,12.692308,65.034551,9.25641,113.636364,42,22,12
attribute_late_prompts.json,2749,Nationality,neg,attribute_late,attribute_late,177,14,12.642857,67.477826,9.160248,160.957698,48,25,14
attribute_late_prompts.json,1377,Disability_status,neg,attribute_late,attribute_late,178,13,13.692308,69.443852,7.467822,189.04321,44,28,6
attribute_late_prompts.json,91,Sexual_orientation,nonneg,attribute_late,attribute_late,173,11,15.727273,70.999515,8.01427,106.122449,47,24,13
attribute_late_prompts.json,351,Sexual_orientation,nonneg,attribute_late,attribute_late,175,12,14.583333,64.075486,9.151285,129.772144,47,27,7
attribute_late_prompts.json,5513,Race_x_gender,neg,attribute_late,attribute_late,149,12,12.416667,64.314284,7.362334,112.036771,48,22,8
attribute_late_prompts.json,1605,Age,neg,attribute_late,attribute_late,196,12,16.333333,63.315302,9.165336,127.34375,51,29,10
attribute_late_prompts.json,7257,Race_x_SES,neg,attribute_late,attribute_late,197,10,19.7,66.907206,7.247246,89.906348,59,33,7
attribute_late_prompts.json,695,Sexual_orientation,nonneg,attribute_late,attribute_late,173,12,14.416667,64.256037,9.7534,118.367347,43,25,11
attribute_late_prompts.json,539,Age,nonneg,attribute_late,attribute_late,159,11,14.454545,74.003026,6.607018,177.371674,41,21,7
attribute_late_prompts.json,935,Religion,nonneg,attribute_late,attribute_late,174,14,12.428571,62.75452,8.594947,137.674033,51,26,7
attribute_late_prompts.json,1653,Race_x_SES,neg,attribute_late,attribute_late,184,13,14.153846,58.719908,9.721343,113.198573,59,25,5
attribute_late_prompts.json,535,Sexual_orientation,nonneg,attribute_late,attribute_late,185,13,14.230769,73.985616,8.007045,161.614317,43,27,12
attribute_late_prompts.json,2033,SES,neg,attribute_late,attribute_late,175,13,13.461538,66.826154,8.026405,151.596655,53,25,5
attribute_late_prompts.json,853,Race_ethnicity,neg,attribute_late,attribute_late,177,13,13.615385,65.026154,10.579596,152.199762,50,28,7
attribute_late_prompts.json,1239,Physical_appearance,nonneg,attribute_late,attribute_late,164,11,14.909091,75.098007,8.41958,171.028466,45,24,10
attribute_late_prompts.json,6833,Race_x_SES,neg,attribute_late,attribute_late,192,10,19.2,59.461279,9.414366,95.689692,51,37,6
attribute_late_prompts.json,85,Physical_appearance,neg,attribute_late,attribute_late,151,13,11.615385,67.137177,7.698566,122.222222,42,21,9
attribute_late_prompts.json,3005,Race_x_gender,neg,attribute_late,attribute_late,175,11,15.909091,65.982802,7.736264,94.227336,52,29,3
attribute_late_prompts.json,6821,SES,neg,attribute_late,attribute_late,200,13,15.384615,66.545236,8.316442,118.9768,51,32,11
attribute_late_prompts.json,10675,Race_x_SES,nonneg,attribute_late,attribute_late,188,11,17.090909,62.990345,8.60471,110.80582,60,23,9
attribute_late_prompts.json,1675,Nationality,nonneg,attribute_late,attribute_late,226,14,16.142857,66.802661,10.002354,115.042201,58,32,10
attribute_late_prompts.json,631,Religion,nonneg,attribute_late,attribute_late,192,15,12.8,61.564353,9.831634,144.016649,50,25,15
attribute_late_prompts.json,1027,Disability_status,nonneg,attribute_late,attribute_late,167,12,13.916667,60.656119,8.606993,128.090889,48,22,9
attribute_late_prompts.json,1859,Nationality,nonneg,attribute_late,attribute_late,200,12,16.666667,63.315824,8.941765,116.069789,54,27,9
attribute_late_prompts.json,803,Age,nonneg,attribute_late,attribute_late,176,12,14.666667,67.731281,8.64386,139.74432,45,25,14
attribute_late_prompts.json,1011,Religion,nonneg,attribute_late,attribute_late,160,13,12.307692,73.454451,7.368987,117.1875,39,25,9
attribute_late_prompts.json,2965,Nationality,neg,attribute_late,attribute_late,169,14,12.071429,65.521823,8.912782,109.739369,41,25,12
attribute_late_prompts.json,1351,Physical_appearance,nonneg,attribute_late,attribute_late,180,10,18.0,51.361176,12.5379,147.005113,50,19,14
attribute_late_prompts.json,985,Physical_appearance,neg,attribute_late,attribute_late,179,13,13.769231,61.103007,10.284724,122.492284,42,31,10
attribute_late_prompts.json,661,Age,neg,attribute_late,attribute_late,158,13,12.153846,59.990769,8.358974,159.957697,45,23,10
attribute_late_prompts.json,4441,SES,neg,attribute_late,attribute_late,176,12,14.666667,70.60389,7.73016,160.957698,51,23,6
attribute_late_prompts.json,1325,Physical_appearance,neg,attribute_late,attribute_late,176,12,14.666667,67.191374,8.593407,164.649871,51,27,5
attribute_late_prompts.json,553,Sexual_orientation,neg,attribute_late,attribute_late,206,14,14.714286,67.112353,8.621849,143.320714,54,35,14
attribute_late_prompts.json,2045,Nationality,neg,attribute_late,attribute_late,187,13,14.384615,58.605466,10.729555,153.482881,53,24,12
attribute_late_prompts.json,437,Physical_appearance,neg,attribute_late,attribute_late,189,12,15.75,71.030407,8.106385,104.058273,43,31,11
attribute_late_prompts.json,577,Religion,neg,attribute_late,attribute_late,157,12,13.083333,65.630769,8.025641,97.825368,48,20,7
attribute_late_prompts.json,3029,Age,neg,attribute_late,attribute_late,222,14,15.857143,67.360943,9.381577,159.532505,59,32,10
attribute_late_prompts.json,6701,Race_x_SES,neg,attribute_late,attribute_late,177,12,14.75,60.226154,8.310093,133.991882,43,29,15
attribute_late_prompts.json,2121,Age,neg,attribute_late,attribute_late,196,16,12.25,63.114518,9.536985,135.279459,49,25,12
attribute_late_prompts.json,57,Religion,neg,attribute_late,attribute_late,156,12,13.0,68.329288,8.34401,141.779396,43,25,4
attribute_late_prompts.json,439,Disability_status,nonneg,attribute_late,attribute_late,161,12,13.416667,68.619279,8.625962,153.846154,48,22,4
attribute_late_prompts.json,175,Religion,nonneg,attribute_late,attribute_late,184,13,14.153846,78.375462,7.282051,119.459834,46,28,14
attribute_late_prompts.json,249,Religion,neg,attribute_late,attribute_late,170,13,13.076923,68.454615,8.005698,156.64127,40,24,12
attribute_late_prompts.json,749,Physical_appearance,neg,attribute_late,attribute_late,152,11,13.818182,72.569519,6.976923,142.645293,46,20,4
attribute_late_prompts.json,205,Religion,neg,attribute_late,attribute_late,179,11,16.272727,67.755,8.411111,158.566335,50,27,11
attribute_late_prompts.json,1139,Disability_status,nonneg,attribute_late,attribute_late,167,11,15.181818,71.737308,8.615385,160.551755,44,24,9
attribute_late_prompts.json,491,Disability_status,nonneg,attribute_late,attribute_late,154,12,12.833333,58.817893,8.060201,112.986371,40,20,10
attribute_late_prompts.json,6477,Race_ethnicity,neg,attribute_late,attribute_late,183,12,15.25,56.946728,9.697787,115.04748,56,32,9
attribute_late_prompts.json,6587,Race_ethnicity,nonneg,attribute_late,attribute_late,198,12,16.5,58.600081,9.331797,99.21875,61,33,8
attribute_late_prompts.json,589,Nationality,neg,attribute_late,attribute_late,179,12,14.916667,67.0125,8.567579,117.365152,50,26,10
attribute_late_prompts.json,1505,Physical_appearance,neg,attribute_late,attribute_late,187,13,14.384615,62.236053,9.342857,140.833193,47,31,8
attribute_late_prompts.json,4725,SES,neg,attribute_late,attribute_late,176,13,13.538462,78.57662,6.874044,127.314815,50,22,9
attribute_late_prompts.json,531,Disability_status,nonneg,attribute_late,attribute_late,160,11,14.545455,62.932483,8.646667,102.539062,49,20,7
attribute_late_prompts.json,147,Disability_status,nonneg,attribute_late,attribute_late,151,12,12.583333,61.546783,9.04087,122.872678,46,20,4
attribute_late_prompts.json,4895,Race_ethnicity,nonneg,attribute_late,attribute_late,187,12,15.583333,58.865701,9.152137,102.39334,60,30,7
attribute_late_prompts.json,6563,SES,nonneg,attribute_late,attribute_late,153,14,10.928571,62.735,9.0,147.809729,47,20,7
attribute_late_prompts.json,14867,Race_x_gender,nonneg,attribute_late,attribute_late,157,12,13.083333,66.235902,6.764403,139.17794,48,24,4
attribute_late_prompts.json,1,Nationality,neg,attribute_late,attribute_late,172,13,13.230769,75.537127,8.008145,140.726738,42,26,12
attribute_late_prompts.json,4641,SES,neg,attribute_late,attribute_late,177,12,14.75,70.635401,8.594583,143.71142,51,24,7
attribute_late_prompts.json,985,Religion,neg,attribute_late,attribute_late,170,14,12.142857,67.586765,7.709244,142.827137,46,24,12
attribute_late_prompts.json,2739,Age,nonneg,attribute_late,attribute_late,180,13,13.846154,75.537127,6.831674,157.706804,50,26,9
attribute_late_prompts.json,641,Disability_status,neg,attribute_late,attribute_late,167,13,12.846154,64.863412,8.305578,131.43239,49,23,6
attribute_late_prompts.json,111,Race_x_SES,nonneg,attribute_late,attribute_late,158,12,13.166667,61.394861,9.983354,137.877211,49,20,7
attribute_late_prompts.json,13557,Race_x_gender,neg,attribute_late,attribute_late,152,11,13.818182,49.431058,11.079487,124.285008,50,18,9
attribute_late_prompts.json,3771,Race_x_gender,nonneg,attribute_late,attribute_late,175,12,14.583333,63.159259,9.496211,98.718757,52,27,5
attribute_late_prompts.json,5305,Gender_identity,neg,attribute_late,attribute_late,157,10,15.7,66.14862,8.984699,148.283039,44,24,7
attribute_late_prompts.json,833,Sexual_orientation,neg,attribute_late,attribute_late,202,12,16.833333,73.413295,8.651515,123.29932,50,28,10
attribute_late_prompts.json,1995,Nationality,nonneg,attribute_late,attribute_late,187,14,13.357143,67.460147,8.815873,142.351717,50,29,9
attribute_late_prompts.json,359,Nationality,nonneg,attribute_late,attribute_late,160,12,13.333333,63.234643,9.914286,203.857422,45,21,9
attribute_late_prompts.json,15699,Race_x_gender,nonneg,attribute_late,attribute_late,169,11,15.363636,62.871822,8.904338,126.200274,47,22,10
